epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5508549809455872,0.6833422183990479,0.6091089844703674,0.6620403528213501
1,0.6209463477134705,0.647276759147644,0.6077824234962463,0.6507523655891418
2,0.6272602081298828,0.6398546695709229,0.6159628629684448,0.6474900245666504
3,0.6282674670219421,0.6373277902603149,0.6152995824813843,0.6453417539596558
4,0.6306259632110596,0.6344233751296997,0.6172894239425659,0.6419310569763184
5,0.6319526433944702,0.6329518556594849,0.6212690472602844,0.6408808827400208
6,0.6324194073677063,0.6319714188575745,0.6166261434555054,0.6412931680679321
7,0.6334758400917053,0.6312962770462036,0.6199424862861633,0.6405765414237976
8,0.634212851524353,0.6309659481048584,0.6133097410202026,0.6440075635910034
9,0.6357851624488831,0.6309230327606201,0.6188370585441589,0.6401273012161255
10,0.6349498629570007,0.6304598450660706,0.6172894239425659,0.6411803364753723
11,0.6344585418701172,0.6304288506507874,0.6155206561088562,0.6423874497413635
12,0.6363993883132935,0.6303913593292236,0.6214901804924011,0.6397448182106018
13,0.6361536979675293,0.630255937576294,0.6199424862861633,0.6385486125946045
14,0.6344339847564697,0.6296784281730652,0.6188370585441589,0.6405134797096252
15,0.6337460875511169,0.6297008991241455,0.6155206561088562,0.6401519179344177
16,0.6360308527946472,0.6297618746757507,0.6115410327911377,0.6427372694015503
17,0.6345568299293518,0.6293246746063232,0.6179527044296265,0.6397436857223511
18,0.635490357875824,0.6293588280677795,0.6199424862861633,0.6392956376075745
19,0.6368170380592346,0.6285502910614014,0.6206057667732239,0.6378530263900757
20,0.6374557614326477,0.6284786462783813,0.6230378150939941,0.6381404399871826
21,0.6372101306915283,0.628402829170227,0.6214901804924011,0.6375870108604431
22,0.6377014517784119,0.6282703280448914,0.6199424862861633,0.6380102634429932
23,0.6382419466972351,0.6280739307403564,0.62016361951828,0.6379663944244385
24,0.6368415951728821,0.6280555725097656,0.6175104975700378,0.63865727186203
25,0.6377505660057068,0.6282323598861694,0.6225956082344055,0.6370532512664795
26,0.6380454301834106,0.6278815269470215,0.6228167414665222,0.6382735967636108
27,0.6394211649894714,0.6281577944755554,0.6195003390312195,0.6380011439323425
28,0.638119101524353,0.627810537815094,0.62016361951828,0.6376668214797974
29,0.6376768946647644,0.6278531551361084,0.6225956082344055,0.6372808218002319
30,0.6383893489837646,0.6278093457221985,0.6212690472602844,0.6376417875289917
31,0.6379225850105286,0.6273137331008911,0.6243643760681152,0.6370960474014282
32,0.638168215751648,0.6272282600402832,0.6208269000053406,0.6381901502609253
33,0.6386841535568237,0.6271916031837463,0.6225956082344055,0.6369351148605347
34,0.6389544010162354,0.6272377967834473,0.6223745346069336,0.6370342969894409
35,0.6394211649894714,0.6271467804908752,0.6232588887214661,0.6372715830802917
36,0.6397651433944702,0.6271262168884277,0.6230378150939941,0.6367985010147095
37,0.6387824416160583,0.6270505785942078,0.6228167414665222,0.6377135515213013
38,0.6400353908538818,0.6269760727882385,0.6243643760681152,0.6366990208625793
39,0.6390772461891174,0.6270147562026978,0.621711254119873,0.6382412910461426
40,0.639519453048706,0.6269249320030212,0.6241432428359985,0.6368205547332764
41,0.6393229365348816,0.6268885135650635,0.6221534609794617,0.6371157765388489
42,0.6405267119407654,0.6266751289367676,0.6212690472602844,0.6372576951980591
43,0.6404284834861755,0.6266195178031921,0.6225956082344055,0.6372587084770203
44,0.6413374543190002,0.6265876889228821,0.6239221692085266,0.6367539763450623
45,0.6407478451728821,0.6265672445297241,0.6237010955810547,0.6365605592727661
46,0.6400599479675293,0.6265373229980469,0.6230378150939941,0.6366713047027588
47,0.6405021548271179,0.6265390515327454,0.6239221692085266,0.636426568031311
48,0.640796959400177,0.6264759302139282,0.623479962348938,0.6367215514183044
49,0.6411163806915283,0.6264296174049377,0.6239221692085266,0.6366193294525146
50,0.6412146091461182,0.6264819502830505,0.6261330842971802,0.6364384889602661
51,0.6413128972053528,0.6263197660446167,0.6245854496955872,0.6365228891372681
52,0.6416077017784119,0.6263938546180725,0.6248065233230591,0.6366468071937561
53,0.6414602994918823,0.6262890100479126,0.6239221692085266,0.6365097165107727
54,0.6411654949188232,0.6262625455856323,0.6230378150939941,0.6364545226097107
55,0.641902506351471,0.626236081123352,0.6228167414665222,0.6368832588195801
56,0.6417551040649414,0.6261970400810242,0.6243643760681152,0.6362996101379395
57,0.6406004428863525,0.626147985458374,0.6232588887214661,0.6376915574073792
58,0.6413620114326477,0.6262139081954956,0.621932327747345,0.6372175812721252
59,0.6406495571136475,0.6262043714523315,0.6245854496955872,0.6364709734916687
60,0.6423938870429993,0.6260790228843689,0.621932327747345,0.6375722885131836
61,0.6421236395835876,0.6261121034622192,0.6228167414665222,0.6374374032020569
62,0.64219731092453,0.6261218786239624,0.6239221692085266,0.6365023255348206
63,0.641902506351471,0.6260875463485718,0.6221534609794617,0.6366870403289795
64,0.6418288350105286,0.6260740756988525,0.6228167414665222,0.6366313099861145
65,0.6422955989837646,0.6260181665420532,0.6237010955810547,0.6369407773017883
66,0.6417059898376465,0.6260701417922974,0.623479962348938,0.6368076801300049
