epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5138240456581116,0.6804264187812805,0.4833153784275055,0.6576739549636841
1,0.7184919118881226,0.6010211706161499,0.7728740572929382,0.5340481996536255
2,0.8208258748054504,0.477120578289032,0.8363832235336304,0.4632948637008667
3,0.8276481032371521,0.4590827524662018,0.8374596238136292,0.44865188002586365
4,0.8294434547424316,0.44858014583587646,0.8396124839782715,0.4343229830265045
5,0.8499102592468262,0.41476237773895264,0.8654467463493347,0.39510148763656616
6,0.8536205887794495,0.4037083685398102,0.8654467463493347,0.38984817266464233
7,0.8531418442726135,0.4006275534629822,0.8654467463493347,0.3866676390171051
8,0.8527827858924866,0.3990311026573181,0.8654467463493347,0.38460573554039
9,0.8525434136390686,0.39809396862983704,0.8654467463493347,0.3836890757083893
10,0.8521842956542969,0.39774221181869507,0.8654467463493347,0.3829324543476105
11,0.851346492767334,0.3981994092464447,0.8654467463493347,0.3822743594646454
12,0.851226806640625,0.39774125814437866,0.8643702864646912,0.38290899991989136
13,0.850867748260498,0.3976213335990906,0.8643702864646912,0.382486492395401
14,0.8506283760070801,0.3973614573478699,0.8643702864646912,0.38186249136924744
15,0.8499102592468262,0.3976864218711853,0.8643702864646912,0.38149377703666687
16,0.8499102592468262,0.3970601260662079,0.8643702864646912,0.3809671700000763
17,0.8500299453735352,0.39628395438194275,0.8622174263000488,0.38308820128440857
18,0.8495511412620544,0.39618605375289917,0.8622174263000488,0.38236960768699646
19,0.8496708273887634,0.39531636238098145,0.8622174263000488,0.38148367404937744
20,0.8494314551353455,0.3948360085487366,0.8622174263000488,0.381045401096344
21,0.8494314551353455,0.3940231204032898,0.8622174263000488,0.38001248240470886
22,0.8493117690086365,0.39326658844947815,0.8622174263000488,0.37893304228782654
23,0.8489527106285095,0.39279988408088684,0.8622174263000488,0.378097802400589
24,0.8493117690086365,0.3913211524486542,0.8622174263000488,0.377453088760376
25,0.8489527106285095,0.39060255885124207,0.8600645661354065,0.37861913442611694
26,0.8479952216148376,0.390575647354126,0.8600645661354065,0.3770098388195038
27,0.8477558493614197,0.38932180404663086,0.8600645661354065,0.3755892217159271
28,0.8476361632347107,0.38779205083847046,0.8632938861846924,0.3707726299762726
29,0.8471574187278748,0.386333167552948,0.8600645661354065,0.37242984771728516
30,0.846917986869812,0.3843321204185486,0.8568353056907654,0.3734840750694275
31,0.8440454602241516,0.3836894929409027,0.8568353056907654,0.3712371587753296
32,0.8447636365890503,0.3810034394264221,0.8514531850814819,0.37403181195259094
33,0.8428485989570618,0.37874841690063477,0.8557589054107666,0.36254891753196716
34,0.8420107960700989,0.37963348627090454,0.8471474647521973,0.3713391125202179
35,0.8411729335784912,0.37466689944267273,0.854682445526123,0.3592185378074646
36,0.8363853693008423,0.36727240681648254,0.8536060452461243,0.35460272431373596
37,0.8386594653129578,0.3654947876930237,0.8385360836982727,0.36129117012023926
38,0.828126847743988,0.3610260784626007,0.8191604018211365,0.350802481174469
39,0.8020347356796265,0.3619178831577301,0.8191604018211365,0.3393283486366272
40,0.8025134801864624,0.3505312502384186,0.8202368021011353,0.33177703619003296
41,0.8027528524398804,0.3423713445663452,0.8234661221504211,0.3257438838481903
42,0.8014362454414368,0.335332453250885,0.8213132619857788,0.3188899755477905
43,0.8086175918579102,0.31356775760650635,0.8191604018211365,0.3104740381240845
44,0.828246533870697,0.3572264611721039,0.8439182043075562,0.2864796221256256
45,0.8606822490692139,0.28585848212242126,0.8751345276832581,0.25262147188186646
46,0.8669060468673706,0.2596355378627777,0.8632938861846924,0.26218804717063904
47,0.8635547757148743,0.32948416471481323,0.8815931081771851,0.24178467690944672
48,0.8793537020683289,0.2434120923280716,0.8729817271232605,0.24922597408294678
49,0.8545780777931213,0.40096136927604675,0.8503767251968384,0.4510131776332855
50,0.8573309183120728,0.4054299592971802,0.8503767251968384,0.39328718185424805
51,0.8567324876785278,0.3704248070716858,0.8503767251968384,0.36889195442199707
52,0.8572112321853638,0.3557267189025879,0.8503767251968384,0.3564598262310028
53,0.8573309183120728,0.3505590558052063,0.8503767251968384,0.353291392326355
54,0.8536205887794495,0.3534203767776489,0.8503767251968384,0.3512270450592041
55,0.8570915460586548,0.34744009375572205,0.8503767251968384,0.34933793544769287
56,0.8567324876785278,0.34654712677001953,0.8514531850814819,0.34659796953201294
57,0.8560143709182739,0.345600962638855,0.8503767251968384,0.34643882513046265
