epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
72,0.8971108198165894,0.23547284305095673,0.8874640464782715,0.2458530068397522
73,0.8970862627029419,0.2346917688846588,0.8883484601974487,0.24533507227897644
74,0.8981672525405884,0.23438860476016998,0.8861375451087952,0.2452225238084793
75,0.8967914581298828,0.23399683833122253,0.8894538879394531,0.24468442797660828
76,0.8978478908538818,0.23384463787078857,0.8887906074523926,0.24471038579940796
77,0.8972336649894714,0.23389168083667755,0.885032057762146,0.2480333298444748
78,0.8977496027946472,0.23356345295906067,0.8887906074523926,0.24661539494991302
79,0.8972336649894714,0.23330523073673248,0.8901171684265137,0.24445150792598724
80,0.8979215621948242,0.2332465499639511,0.8854742646217346,0.24629613757133484
81,0.8980444073677063,0.23281340301036835,0.886579692363739,0.24707433581352234
82,0.8974302411079407,0.23285631835460663,0.8903382420539856,0.2440437376499176
83,0.8976513147354126,0.23278333246707916,0.8890117406845093,0.24476291239261627
84,0.8975284695625305,0.2326662242412567,0.8892328143119812,0.24337829649448395
85,0.897381067276001,0.23232623934745789,0.8879062533378601,0.24362368881702423
86,0.8984375,0.23228462040424347,0.8905593752861023,0.24281080067157745
87,0.8971845507621765,0.23209184408187866,0.8905593752861023,0.2434084713459015
88,0.8981181383132935,0.23167379200458527,0.8905593752861023,0.24581767618656158
89,0.8975284695625305,0.2321241796016693,0.888127326965332,0.2433515340089798
90,0.8983146548271179,0.23201225697994232,0.8901171684265137,0.24302026629447937
91,0.8984866142272949,0.23200863599777222,0.8883484601974487,0.24407561123371124
92,0.8985849022865295,0.2308826595544815,0.8912226557731628,0.24327191710472107
93,0.8983392119407654,0.23093728721141815,0.8896750211715698,0.24559608101844788
94,0.8978724479675293,0.23082716763019562,0.8894538879394531,0.24323174357414246
95,0.8976267576217651,0.2309051901102066,0.8892328143119812,0.24336285889148712
96,0.8985357880592346,0.2308661788702011,0.8890117406845093,0.24344180524349213
